16/01/2023 09:00,Longridge,Lorenzo Spicer,"Regular Mocha - 2.30, Large Mocha - 2.70",5.0,CASH,
16/01/2023 09:01,Longridge,Dorothy Garcia,"Large Frappes - Strawberries & Cream - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Smoothies - Glowing Greens - 2.50, Large Smoothies - Glowing Greens - 2.50, Regular Flavoured iced latte - Caramel - 2.75, Large Speciality Tea - Earl Grey - 1.60",15.35,CASH,
16/01/2023 09:02,Longridge,Ryan Roman,"Large Flavoured iced latte - Caramel - 3.25, Large Smoothies - Glowing Greens - 2.50, Large Glass of milk - 1.10, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75",12.85,CARD,6264600627078925
16/01/2023 09:03,Longridge,Wanda Klinger,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25",5.75,CARD,8428491069284611
16/01/2023 09:04,Longridge,Craig Wooten,"Regular Glass of milk - 0.70, Large Smoothies - Glowing Greens - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30, Large Glass of milk - 1.10",9.5,CARD,1478285147209755
16/01/2023 09:05,Longridge,Doris Mckinney,"Regular Flavoured iced latte - Caramel - 2.75, Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30, Regular Frappes - Strawberries & Cream - 2.75",10.3,CASH,
16/01/2023 09:06,Longridge,Leo Patterson,"Regular Glass of milk - 0.70, Large Glass of milk - 1.10, Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Glowing Greens - 2.50",7.05,CASH,
16/01/2023 09:07,Longridge,Andrea Chiarito,"Regular Smoothies - Glowing Greens - 2.00, Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",12.55,CASH,
16/01/2023 09:08,Longridge,Susan Vega,"Large Glass of milk - 1.10, Regular Speciality Tea - Earl Grey - 1.30",2.4,CASH,
16/01/2023 09:09,Longridge,Bennie Terrell,"Large Frappes - Strawberries & Cream - 3.25, Large Glass of milk - 1.10",4.35,CARD,8335215022280958
16/01/2023 09:10,Longridge,Jonathon Krohn,"Large Mocha - 2.70, Regular Speciality Tea - Earl Grey - 1.30, Regular Glass of milk - 0.70, Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30",8.6,CASH,
16/01/2023 09:11,Longridge,Andrew Dewitt,Large Smoothies - Glowing Greens - 2.50,2.5,CARD,9538658108165049
16/01/2023 09:13,Longridge,Sarah Bell,"Regular Mocha - 2.30, Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75, Large Smoothies - Glowing Greens - 2.50",9.55,CARD,2474986458752697
16/01/2023 09:14,Longridge,Rosa Hall,"Regular Speciality Tea - Earl Grey - 1.30, Large Mocha - 2.70, Regular Speciality Tea - Earl Grey - 1.30",5.3,CARD,8655823605819764
16/01/2023 09:15,Longridge,Robert Kocher,"Large Speciality Tea - Earl Grey - 1.60, Large Mocha - 2.70",4.3,CARD,5689792309828456
16/01/2023 09:16,Longridge,Abraham Lagatta,Large Smoothies - Glowing Greens - 2.50,2.5,CARD,7019001392665389
16/01/2023 09:17,Longridge,Laura Howell,"Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",6.0,CARD,5764063839193166
16/01/2023 09:18,Longridge,Ethel Nevins,"Large Speciality Tea - Earl Grey - 1.60, Large Mocha - 2.70, Large Speciality Tea - Earl Grey - 1.60, Regular Frappes - Strawberries & Cream - 2.75",8.65,CASH,
16/01/2023 09:19,Longridge,James Franklin,"Large Frappes - Strawberries & Cream - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Large Glass of milk - 1.10, Large Mocha - 2.70, Regular Flavoured iced latte - Caramel - 2.75, Regular Glass of milk - 0.70",11.8,CARD,1851859341553963
16/01/2023 09:20,Longridge,Myron Salinas,"Large Smoothies - Glowing Greens - 2.50, Regular Glass of milk - 0.70, Regular Frappes - Strawberries & Cream - 2.75",5.95,CARD,6987605171078212
16/01/2023 09:21,Longridge,Ernesto Flores,"Large Frappes - Strawberries & Cream - 3.25, Regular Flavoured iced latte - Caramel - 2.75",6.0,CARD,1655100031661713
16/01/2023 09:22,Longridge,Katherine Carlson,"Large Smoothies - Glowing Greens - 2.50, Large Frappes - Strawberries & Cream - 3.25, Regular Smoothies - Glowing Greens - 2.00",7.75,CARD,7791791209393635
16/01/2023 09:23,Longridge,Elizabeth Swain,Large Glass of milk - 1.10,1.1,CARD,7168164085724990
16/01/2023 09:24,Longridge,Laurence Lovelace,"Regular Speciality Tea - Earl Grey - 1.30, Regular Glass of milk - 0.70, Large Mocha - 2.70",4.7,CARD,6006591794780224
16/01/2023 09:26,Longridge,Jason Alston,"Large Frappes - Strawberries & Cream - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Regular Mocha - 2.30, Regular Frappes - Strawberries & Cream - 2.75",9.6,CARD,7748253812073659
16/01/2023 09:27,Longridge,Cody Menchaca,Large Mocha - 2.70,2.7,CARD,2377298359535455
16/01/2023 09:28,Longridge,Alan Roland,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Glass of milk - 0.70, Large Frappes - Strawberries & Cream - 3.25",9.95,CARD,4461540372730690
16/01/2023 09:29,Longridge,Glenn Mckinley,Large Mocha - 2.70,2.7,CARD,4645164576570658
16/01/2023 09:30,Longridge,Ali Geary,Large Speciality Tea - Earl Grey - 1.60,1.6,CARD,6195699791048175
16/01/2023 09:31,Longridge,Donald Han,"Regular Smoothies - Glowing Greens - 2.00, Large Flavoured iced latte - Caramel - 3.25, Large Speciality Tea - Earl Grey - 1.60",6.85,CARD,7075599449820155
16/01/2023 09:32,Longridge,Carole Daly,"Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25, Large Smoothies - Glowing Greens - 2.50, Regular Smoothies - Glowing Greens - 2.00, Regular Mocha - 2.30",14.85,CARD,2780339188385570
16/01/2023 09:33,Longridge,Wilton Cinotti,"Regular Frappes - Strawberries & Cream - 2.75, Large Mocha - 2.70",5.45,CASH,
16/01/2023 09:34,Longridge,Tom Peterson,Regular Smoothies - Glowing Greens - 2.00,2.0,CASH,
16/01/2023 09:35,Longridge,Junior Thompson,"Regular Frappes - Strawberries & Cream - 2.75, Large Frappes - Strawberries & Cream - 3.25, Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30, Regular Flavoured iced latte - Caramel - 2.75",13.95,CARD,5925428371502467
16/01/2023 09:36,Longridge,Bobby Norman,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Large Smoothies - Glowing Greens - 2.50",11.25,CARD,8572262613675595
16/01/2023 09:37,Longridge,Tina Claussen,"Regular Flavoured iced latte - Caramel - 2.75, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25",7.3,CASH,
16/01/2023 09:39,Longridge,Robert Brandes,"Regular Smoothies - Glowing Greens - 2.00, Large Glass of milk - 1.10, Regular Smoothies - Glowing Greens - 2.00, Large Mocha - 2.70, Large Glass of milk - 1.10",8.9,CARD,9300966087554525
16/01/2023 09:40,Longridge,Samuel Acuna,"Regular Flavoured iced latte - Caramel - 2.75, Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75, Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Glowing Greens - 2.50",11.3,CARD,6014285800995442
16/01/2023 09:41,Longridge,Michelle Hart,Regular Frappes - Strawberries & Cream - 2.75,2.75,CARD,8622489173332378
16/01/2023 09:42,Longridge,Tamara Price,"Large Flavoured iced latte - Caramel - 3.25, Large Mocha - 2.70, Large Speciality Tea - Earl Grey - 1.60, Large Frappes - Strawberries & Cream - 3.25, Large Mocha - 2.70",13.5,CARD,6704572599584219
16/01/2023 09:43,Longridge,Brandon Williams,"Large Mocha - 2.70, Large Mocha - 2.70, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70",6.8,CARD,7756625590793693
16/01/2023 09:44,Longridge,Christopher Brown,"Large Mocha - 2.70, Large Glass of milk - 1.10, Large Speciality Tea - Earl Grey - 1.60",5.4,CARD,5967265851652625
16/01/2023 09:45,Longridge,Sandi Heywood,"Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CARD,9670075352500285
16/01/2023 09:46,Longridge,Joyce Sule,"Regular Flavoured iced latte - Caramel - 2.75, Regular Glass of milk - 0.70, Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",8.95,CARD,7840012496781209
16/01/2023 09:47,Longridge,Frederick Craig,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00, Large Mocha - 2.70, Large Glass of milk - 1.10, Large Speciality Tea - Earl Grey - 1.60, Large Flavoured iced latte - Caramel - 3.25",12.65,CARD,7737177607156307
16/01/2023 09:48,Longridge,Eric Steenbergen,Regular Flavoured iced latte - Caramel - 2.75,2.75,CASH,
16/01/2023 09:49,Longridge,Joseph Meraz,"Large Mocha - 2.70, Large Speciality Tea - Earl Grey - 1.60, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75",10.3,CARD,8561371262406456
16/01/2023 09:50,Longridge,Kenneth Abad,"Large Flavoured iced latte - Caramel - 3.25, Regular Glass of milk - 0.70",3.95,CARD,9646234907770450
16/01/2023 09:52,Longridge,Carl Bienfang,"Regular Speciality Tea - Earl Grey - 1.30, Regular Frappes - Strawberries & Cream - 2.75",4.05,CARD,2291930762364896
16/01/2023 09:53,Longridge,William Thomas,"Regular Speciality Tea - Earl Grey - 1.30, Regular Mocha - 2.30",3.6,CARD,5369924635083457
16/01/2023 09:54,Longridge,Larry Larson,"Large Speciality Tea - Earl Grey - 1.60, Regular Mocha - 2.30",3.9,CARD,2167639076312021
16/01/2023 09:55,Longridge,Justin Boxx,"Large Frappes - Strawberries & Cream - 3.25, Large Speciality Tea - Earl Grey - 1.60, Regular Speciality Tea - Earl Grey - 1.30",6.15,CASH,
16/01/2023 09:56,Longridge,Diane Burback,Large Mocha - 2.70,2.7,CARD,1481518930961410
16/01/2023 09:57,Longridge,Shirley Bradway,Large Speciality Tea - Earl Grey - 1.60,1.6,CARD,3293572125596009
16/01/2023 09:58,Longridge,Marilyn Cruz,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25",6.0,CASH,
16/01/2023 09:59,Longridge,Jennifer Holloway,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30, Regular Mocha - 2.30",10.1,CASH,
16/01/2023 10:00,Longridge,Brooke Bruce,"Regular Smoothies - Glowing Greens - 2.00, Regular Mocha - 2.30",4.3,CARD,4876115648774655
16/01/2023 10:03,Longridge,Anthony Bowman,"Regular Flavoured iced latte - Caramel - 2.75, Large Glass of milk - 1.10",3.85,CASH,
16/01/2023 10:06,Longridge,Markus Conly,"Large Flavoured iced latte - Caramel - 3.25, Large Mocha - 2.70, Regular Glass of milk - 0.70, Regular Frappes - Strawberries & Cream - 2.75",9.4,CARD,5462718648113369
16/01/2023 10:10,Longridge,Ninfa Field,"Regular Smoothies - Glowing Greens - 2.00, Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30",6.8,CARD,9120921393507259
16/01/2023 10:13,Longridge,Michael Wright,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75",6.75,CASH,
16/01/2023 10:16,Longridge,John Fransen,"Large Smoothies - Glowing Greens - 2.50, Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30",7.55,CARD,4586428967836916
16/01/2023 10:19,Longridge,Tammie Griffith,"Regular Glass of milk - 0.70, Regular Speciality Tea - Earl Grey - 1.30, Large Mocha - 2.70, Regular Flavoured iced latte - Caramel - 2.75",7.45,CASH,
