17/01/2023 09:00,Longridge,Karina Marshall,"Regular Flavoured iced latte - Caramel - 2.75, Large Glass of milk - 1.10, Large Speciality Tea - Earl Grey - 1.60, Regular Flavoured iced latte - Caramel - 2.75, Regular Frappes - Strawberries & Cream - 2.75",10.95,CARD,6648016882055655
17/01/2023 09:01,Longridge,James Cucuzza,"Regular Speciality Tea - Earl Grey - 1.30, Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30, Large Flavoured iced latte - Caramel - 3.25, Regular Mocha - 2.30",10.45,CARD,9014070632447588
17/01/2023 09:02,Longridge,Willie Valle,"Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Regular Mocha - 2.30, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75",13.35,CARD,1801643522635269
17/01/2023 09:03,Longridge,David Tyrer,"Large Frappes - Strawberries & Cream - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Smoothies - Glowing Greens - 2.50",12.25,CARD,8245157247121240
17/01/2023 09:04,Longridge,David Rogers,"Regular Flavoured iced latte - Caramel - 2.75, Large Smoothies - Glowing Greens - 2.50, Regular Flavoured iced latte - Caramel - 2.75",8.0,CARD,4492702850016490
17/01/2023 09:05,Longridge,Irma Blume,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25, Regular Smoothies - Glowing Greens - 2.00, Large Smoothies - Glowing Greens - 2.50, Large Mocha - 2.70",12.95,CARD,2290087478569650
17/01/2023 09:06,Longridge,Mary Vance,"Large Mocha - 2.70, Regular Smoothies - Glowing Greens - 2.00",4.7,CARD,5622865767242990
17/01/2023 09:07,Longridge,Desmond Raymo,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,7775084792859545
17/01/2023 09:08,Longridge,Pierre Embrey,Large Mocha - 2.70,2.7,CASH,
17/01/2023 09:09,Longridge,Anthony Huskey,"Regular Glass of milk - 0.70, Regular Glass of milk - 0.70",1.4,CASH,
17/01/2023 09:10,Longridge,Bruce Holm,"Large Speciality Tea - Earl Grey - 1.60, Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Large Speciality Tea - Earl Grey - 1.60",11.4,CARD,8462285634581185
17/01/2023 09:11,Longridge,Paul Helm,Large Glass of milk - 1.10,1.1,CARD,7219135699588707
17/01/2023 09:13,Longridge,Katie Parson,"Large Frappes - Strawberries & Cream - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Large Speciality Tea - Earl Grey - 1.60, Regular Frappes - Strawberries & Cream - 2.75",13.6,CARD,8068505202929583
17/01/2023 09:14,Longridge,Alice Morvillo,"Regular Frappes - Strawberries & Cream - 2.75, Large Speciality Tea - Earl Grey - 1.60, Large Smoothies - Glowing Greens - 2.50, Large Speciality Tea - Earl Grey - 1.60, Regular Glass of milk - 0.70",9.15,CASH,
17/01/2023 09:15,Longridge,Sandra Gorden,Large Frappes - Strawberries & Cream - 3.25,3.25,CARD,3296946832157876
17/01/2023 09:16,Longridge,Virginia Villa,"Regular Mocha - 2.30, Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30, Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25",11.9,CASH,
17/01/2023 09:17,Longridge,Jane Williams,Regular Glass of milk - 0.70,0.7,CASH,
17/01/2023 09:18,Longridge,Sherlene Marin,"Large Mocha - 2.70, Large Mocha - 2.70, Regular Smoothies - Glowing Greens - 2.00, Large Mocha - 2.70",10.1,CARD,2950202647871530
17/01/2023 09:19,Longridge,Mary Johnson,"Large Frappes - Strawberries & Cream - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Speciality Tea - Earl Grey - 1.30",7.3,CARD,3952146743542620
17/01/2023 09:20,Longridge,Rhonda Tyler,"Regular Mocha - 2.30, Large Speciality Tea - Earl Grey - 1.60",3.9,CARD,6632199501077617
17/01/2023 09:21,Longridge,Michael Spalding,"Large Mocha - 2.70, Regular Speciality Tea - Earl Grey - 1.30, Large Glass of milk - 1.10, Large Glass of milk - 1.10",6.2,CASH,
17/01/2023 09:22,Longridge,Krystal Reeves,"Regular Glass of milk - 0.70, Large Glass of milk - 1.10, Regular Smoothies - Glowing Greens - 2.00, Large Speciality Tea - Earl Grey - 1.60",5.4,CARD,8382615962003630
17/01/2023 09:23,Longridge,Mitchell Bon,"Regular Frappes - Strawberries & Cream - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30",9.6,CARD,1588140380931909
17/01/2023 09:24,Longridge,Lisa Harman,"Regular Flavoured iced latte - Caramel - 2.75, Large Mocha - 2.70",5.45,CASH,
17/01/2023 09:26,Longridge,Kelly Thies,"Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60",2.9,CASH,
17/01/2023 09:27,Longridge,Carol Henry,"Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",5.55,CARD,7359388676460011
17/01/2023 09:28,Longridge,Lee Thomas,"Large Flavoured iced latte - Caramel - 3.25, Large Speciality Tea - Earl Grey - 1.60, Large Smoothies - Glowing Greens - 2.50",7.35,CARD,7968302918407620
17/01/2023 09:29,Longridge,Edward Bettencourt,"Large Speciality Tea - Earl Grey - 1.60, Large Flavoured iced latte - Caramel - 3.25, Regular Speciality Tea - Earl Grey - 1.30",6.15,CASH,
17/01/2023 09:30,Longridge,Steven Layne,"Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75",4.75,CARD,2028231848423135
17/01/2023 09:31,Longridge,Vivian Berry,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,4486602150138344
17/01/2023 09:32,Longridge,Gregory Beedle,"Large Glass of milk - 1.10, Large Frappes - Strawberries & Cream - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Glass of milk - 1.10",8.7,CARD,2215390288591685
17/01/2023 09:33,Longridge,Matthew Ngo,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CARD,5818615077430571
17/01/2023 09:34,Longridge,Charles Wood,"Large Flavoured iced latte - Caramel - 3.25, Large Mocha - 2.70",5.95,CASH,
17/01/2023 09:35,Longridge,David Hurst,Regular Mocha - 2.30,2.3,CARD,8155194424552918
17/01/2023 09:36,Longridge,Tammy Johnson,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,4293248268061858
17/01/2023 09:37,Longridge,Javier Crow,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25",5.75,CASH,
17/01/2023 09:39,Longridge,Wanetta Blandon,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,7514292885764652
17/01/2023 09:40,Longridge,John Vanduzer,"Regular Frappes - Strawberries & Cream - 2.75, Large Glass of milk - 1.10",3.85,CARD,8712728084924197
17/01/2023 09:41,Longridge,Doyle Ackerman,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00",4.0,CARD,2106725953561444
17/01/2023 09:42,Longridge,Jessica Dunnigan,"Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30, Large Mocha - 2.70, Regular Speciality Tea - Earl Grey - 1.30",9.05,CARD,8264150164360008
17/01/2023 09:43,Longridge,Ashley Flowers,"Large Speciality Tea - Earl Grey - 1.60, Large Frappes - Strawberries & Cream - 3.25",4.85,CARD,6519782527899730
17/01/2023 09:44,Longridge,James Niese,"Large Frappes - Strawberries & Cream - 3.25, Large Speciality Tea - Earl Grey - 1.60",4.85,CARD,8071214087416552
17/01/2023 09:45,Longridge,Travis Cope,"Regular Speciality Tea - Earl Grey - 1.30, Regular Speciality Tea - Earl Grey - 1.30, Regular Glass of milk - 0.70",3.3,CARD,3708870868557307
17/01/2023 09:46,Longridge,Vera West,"Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25, Regular Smoothies - Glowing Greens - 2.00, Regular Mocha - 2.30",10.25,CARD,2901275459397234
17/01/2023 09:47,Longridge,Adam Copeland,"Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Regular Flavoured iced latte - Caramel - 2.75",10.85,CARD,4607626031078445
17/01/2023 09:48,Longridge,Jonathan Ross,Regular Glass of milk - 0.70,0.7,CARD,3979038132564200
17/01/2023 09:49,Longridge,Sonja Mccoy,"Regular Smoothies - Glowing Greens - 2.00, Large Frappes - Strawberries & Cream - 3.25",5.25,CARD,9119555488448794
17/01/2023 09:50,Longridge,Cherrie Nasworthy,"Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Regular Smoothies - Glowing Greens - 2.00, Regular Frappes - Strawberries & Cream - 2.75",10.75,CASH,
17/01/2023 09:52,Longridge,Socorro Hogan,Large Glass of milk - 1.10,1.1,CARD,9327581099525333
17/01/2023 09:53,Longridge,Maria Jones,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,2507508477778010
17/01/2023 09:54,Longridge,Michael Arledge,"Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",11.5,CASH,
17/01/2023 09:55,Longridge,Valerie Knodel,"Large Frappes - Strawberries & Cream - 3.25, Regular Speciality Tea - Earl Grey - 1.30",4.55,CASH,
17/01/2023 09:56,Longridge,Jesse Powell,"Large Frappes - Strawberries & Cream - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Smoothies - Glowing Greens - 2.50",9.0,CARD,4997602299928258
17/01/2023 09:57,Longridge,James Ginther,"Regular Mocha - 2.30, Large Speciality Tea - Earl Grey - 1.60, Large Glass of milk - 1.10, Regular Frappes - Strawberries & Cream - 2.75",7.75,CARD,3722058907819210
17/01/2023 09:58,Longridge,Madeline Johnson,"Regular Smoothies - Glowing Greens - 2.00, Regular Glass of milk - 0.70, Large Flavoured iced latte - Caramel - 3.25, Regular Mocha - 2.30",8.25,CARD,9717790776755318
17/01/2023 09:59,Longridge,Christine Snowden,"Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",6.0,CARD,5819152626354919
17/01/2023 10:00,Longridge,Carol Harrison,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Glass of milk - 1.10, Regular Smoothies - Glowing Greens - 2.00, Regular Speciality Tea - Earl Grey - 1.30",10.4,CASH,
17/01/2023 10:03,Longridge,Bonnie Lavigne,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00",4.0,CASH,
17/01/2023 10:06,Longridge,Ruth Parikh,Large Frappes - Strawberries & Cream - 3.25,3.25,CARD,6515231299620661
17/01/2023 10:10,Longridge,Steven Christiansen,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,5360979473248892
17/01/2023 10:13,Longridge,William Waterman,"Regular Mocha - 2.30, Large Mocha - 2.70, Large Glass of milk - 1.10",6.1,CASH,
17/01/2023 10:16,Longridge,Kenneth Anderson,"Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CARD,8139829318625656
17/01/2023 10:19,Longridge,Terrie Dahlheimer,"Large Glass of milk - 1.10, Large Frappes - Strawberries & Cream - 3.25",4.35,CARD,5825224623123582
17/01/2023 10:22,Longridge,James Orellana,"Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",5.55,CASH,
17/01/2023 10:25,Longridge,Bill Stumpe,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,6016836719500916
17/01/2023 10:29,Longridge,Rob Mckee,"Regular Glass of milk - 0.70, Regular Smoothies - Glowing Greens - 2.00, Large Speciality Tea - Earl Grey - 1.60",4.3,CASH,
17/01/2023 10:32,Longridge,Julius Lipham,"Large Mocha - 2.70, Regular Glass of milk - 0.70, Regular Mocha - 2.30, Large Speciality Tea - Earl Grey - 1.60",7.3,CARD,1394721494272426
17/01/2023 10:35,Longridge,Hattie Hunter,Regular Glass of milk - 0.70,0.7,CARD,8757978955723800
