17/01/2023 09:00,Chesterfield,Dorothy Prather,Large Latte - 2.45,2.45,CASH,
17/01/2023 09:02,Chesterfield,Julie Peterson,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Vanilla - 2.75",8.75,CASH,
17/01/2023 09:04,Chesterfield,Carol Sahara,Large Flat white - 2.45,2.45,CASH,
17/01/2023 09:06,Chesterfield,Roberto Green,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,8877082942366859
17/01/2023 09:08,Chesterfield,Mary Friend,"Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",7.05,CASH,
17/01/2023 09:10,Chesterfield,Joseph Willadsen,Large Flat white - 2.45,2.45,CARD,6117357656620530
17/01/2023 09:12,Chesterfield,Betty Gilling,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Caramel - 3.25",6.5,CASH,
17/01/2023 09:14,Chesterfield,Anthony Walker,Large Latte - 2.45,2.45,CARD,6072891391193723
17/01/2023 09:17,Chesterfield,Melissa Mckeever,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,6955729276130593
17/01/2023 09:19,Chesterfield,Vivian Schreiber,Regular Latte - 2.15,2.15,CARD,2434603837558211
17/01/2023 09:21,Chesterfield,Danny Schoenfeld,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,4358011567207978
17/01/2023 09:23,Chesterfield,Lauren Denmon,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",5.5,CASH,
17/01/2023 09:25,Chesterfield,Elizabeth Silvers,"Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25",5.4,CARD,6423817818403877
17/01/2023 09:27,Chesterfield,Joe Spaid,"Large Latte - 2.45, Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",12.65,CARD,6338117600379013
17/01/2023 09:29,Chesterfield,Michelle Butterfield,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",14.15,CASH,
17/01/2023 09:32,Chesterfield,Thomas Trinidad,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45, Large Flat white - 2.45",10.7,CARD,2235945990359997
17/01/2023 09:34,Chesterfield,Clinton Elam,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Caramel - 3.25",12.6,CARD,1402905400221726
17/01/2023 09:36,Chesterfield,Alex Royster,"Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",4.7,CASH,
