17/01/2023 09:00,Uppingham,Duane Greene,"Regular Mocha - 2.30, Large Flavoured latte - Caramel - 2.85",5.15,CASH,
17/01/2023 09:01,Uppingham,Andres Sheats,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,7836635340216507
17/01/2023 09:02,Uppingham,Elaine Boulch,"Regular Cortado - 2.05, Regular Flavoured latte - Caramel - 2.55, Regular Speciality Tea - Green - 1.30, Large Speciality Tea - Green - 1.60, Regular Red Label tea - 1.20, Regular Speciality Tea - Peppermint - 1.30",10.0,CARD,2139952991850450
17/01/2023 09:03,Uppingham,Bettye Smyth,"Regular Speciality Tea - Peppermint - 1.30, Regular Mocha - 2.30, Large Speciality Tea - Green - 1.60, Regular Hot chocolate - 2.20, Large Hot chocolate - 2.90, Regular Speciality Tea - Peppermint - 1.30",11.6,CARD,1364222386421476
17/01/2023 09:04,Uppingham,Steven Reddicks,"Regular Red Label tea - 1.20, Large Flavoured latte - Caramel - 2.85, Regular Mocha - 2.30",6.35,CASH,
17/01/2023 09:05,Uppingham,Virginia Tammaro,"Regular Mocha - 2.30, Regular Cortado - 2.05, Regular Smoothies - Berry Beautiful - 2.00, Large Hot chocolate - 2.90",9.25,CARD,8503958808462711
17/01/2023 09:06,Uppingham,Kristie Weakley,"Regular Cortado - 2.05, Large Smoothies - Berry Beautiful - 2.50, Regular Cortado - 2.05",6.6,CARD,4548840572930066
17/01/2023 09:07,Uppingham,Lewis Beach,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Smoothies - Berry Beautiful - 2.50",12.0,CASH,
17/01/2023 09:08,Uppingham,Perry Cotton,"Regular Cortado - 2.05, Large Mocha - 2.70, Large Flavoured latte - Hazelnut - 2.85",7.6,CARD,9446272175183410
17/01/2023 09:09,Uppingham,Frank Odonnell,"Large Speciality Tea - Peppermint - 1.60, Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Hazelnut - 2.55, Large Cortado - 2.35",9.05,CARD,1076579719126436
17/01/2023 09:10,Uppingham,Carson Thurston,"Regular Mocha - 2.30, Large Red Label tea - 1.80, Large Red Label tea - 1.80",5.9,CARD,3640456411727908
17/01/2023 09:11,Uppingham,Sarah Alfaro,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Smoothies - Berry Beautiful - 2.50, Large Flavoured latte - Caramel - 2.85",8.25,CARD,1207274213657843
17/01/2023 09:12,Uppingham,Rebecca Henry,Large Hot chocolate - 2.90,2.9,CASH,
17/01/2023 09:13,Uppingham,Lance Leonard,"Regular Cortado - 2.05, Large Speciality Tea - Green - 1.60",3.65,CARD,6503204237686709
17/01/2023 09:14,Uppingham,Judy Stone,Regular Red Label tea - 1.20,1.2,CARD,4739970192385081
17/01/2023 09:15,Uppingham,David Ramsey,"Large Mocha - 2.70, Large Flavoured hot chocolate - Vanilla - 2.90",5.6,CARD,1972459180957612
17/01/2023 09:16,Uppingham,Richard Branco,Large Smoothies - Berry Beautiful - 2.50,2.5,CASH,
17/01/2023 09:17,Uppingham,Alfonso Mahoney,Large Mocha - 2.70,2.7,CARD,1909161301851837
17/01/2023 09:18,Uppingham,Frances Ponder,"Large Hot chocolate - 2.90, Large Smoothies - Berry Beautiful - 2.50",5.4,CARD,5574019459797554
17/01/2023 09:19,Uppingham,April Irvin,"Regular Red Label tea - 1.20, Regular Smoothies - Berry Beautiful - 2.00, Large Mocha - 2.70, Large Smoothies - Berry Beautiful - 2.50",8.4,CASH,
17/01/2023 09:20,Uppingham,Roxy Wright,Regular Hot chocolate - 2.20,2.2,CARD,3817193515311426
17/01/2023 09:21,Uppingham,Marian Vanblaricum,"Regular Hot chocolate - 2.20, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Mocha - 2.30",7.1,CASH,
17/01/2023 09:22,Uppingham,Fannie Flach,"Large Hot chocolate - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured latte - Caramel - 2.85",8.65,CARD,3616925454304870
17/01/2023 09:23,Uppingham,Robert Allen,"Large Red Label tea - 1.80, Regular Flavoured latte - Caramel - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90, Large Mocha - 2.70, Regular Flavoured hot chocolate - Vanilla - 2.60",12.55,CARD,3420891602501307
17/01/2023 09:24,Uppingham,Mary Akin,"Large Speciality Tea - Peppermint - 1.60, Large Speciality Tea - Peppermint - 1.60",3.2,CARD,1044058194001723
17/01/2023 09:25,Uppingham,Hanh Carroll,"Regular Flavoured latte - Caramel - 2.55, Large Flavoured latte - Caramel - 2.85, Large Mocha - 2.70",8.1,CARD,5701267206012342
17/01/2023 09:26,Uppingham,Karen Sanchez,"Regular Red Label tea - 1.20, Regular Flavoured latte - Caramel - 2.55",3.75,CASH,
17/01/2023 09:27,Uppingham,Richard Meyers,"Regular Mocha - 2.30, Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30",6.3,CASH,
17/01/2023 09:28,Uppingham,Mildred Lafarge,Large Flavoured latte - Caramel - 2.85,2.85,CASH,
17/01/2023 09:29,Uppingham,Adam Brown,Regular Red Label tea - 1.20,1.2,CASH,
17/01/2023 09:30,Uppingham,Christopher Roberts,Large Mocha - 2.70,2.7,CASH,
17/01/2023 09:31,Uppingham,Karen Lewis,"Regular Speciality Tea - Green - 1.30, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Hot chocolate - 2.20, Regular Cortado - 2.05",8.45,CARD,2858466328264770
17/01/2023 09:32,Uppingham,Janet Collins,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Cortado - 2.05",4.65,CASH,
17/01/2023 09:33,Uppingham,Bryan James,"Regular Cortado - 2.05, Regular Smoothies - Berry Beautiful - 2.00",4.05,CARD,2619257157420031
17/01/2023 09:34,Uppingham,James Hunt,"Regular Flavoured latte - Hazelnut - 2.55, Regular Red Label tea - 1.20, Regular Flavoured latte - Hazelnut - 2.55",6.3,CARD,7544113955861123
17/01/2023 09:35,Uppingham,Micheal Price,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90, Large Speciality Tea - Green - 1.60",7.05,CASH,
17/01/2023 09:36,Uppingham,Anne Gattshall,"Regular Flavoured latte - Caramel - 2.55, Large Cortado - 2.35, Large Red Label tea - 1.80, Large Red Label tea - 1.80",8.5,CASH,
17/01/2023 09:37,Uppingham,Shirely Fisher,"Regular Red Label tea - 1.20, Regular Hot chocolate - 2.20",3.4,CARD,1968957131090644
